timestamp tx ty tz qx qy qz qw 
1305033573.4483 1.0969 -0.3702 0.8998 0.8659 0.2335 -0.1456 -0.4178
1305033573.4783 1.0779 -0.3602 0.9111 0.8579 0.2395 -0.1547 -0.4274
1305033573.5183 1.0521 -0.3469 0.9264 0.846 0.2467 -0.1617 -0.4442
1305033573.5483 1.0329 -0.3373 0.9381 0.8364 0.2507 -0.1651 -0.4587
1305033573.5783 1.014 -0.3286 0.9496 0.8283 0.2535 -0.1686 -0.4703
1305033573.6084 0.9957 -0.3201 0.9612 0.8216 0.2526 -0.171 -0.4816
1305033573.6483 0.9716 -0.3094 0.9763 0.8168 0.2414 -0.1709 -0.4954
1305033573.6783 0.954 -0.3025 0.9871 -0.8141 -0.2279 0.1706 0.5061
1305033573.7083 0.9369 -0.2967 0.9981 -0.8116 -0.2144 0.1689 0.5165
1305033573.7483 0.9137 -0.2913 1.0119 -0.8099 -0.1999 0.1651 0.5262
1305033573.7784 0.8962 -0.2887 1.0219 -0.8065 -0.1929 0.162 0.5348
1305033573.8084 0.8785 -0.2866 1.0312 -0.8029 -0.1875 0.1572 0.5436
1305033573.8483 0.8552 -0.2847 1.0421 -0.8002 -0.1795 0.1478 0.5528
1305033573.8783 0.8375 -0.283 1.0496 -0.7991 -0.1714 0.1419 0.5585
1305033573.9183 0.8132 -0.2799 1.0591 -0.7984 -0.1567 0.1369 0.565
1305033573.9483 0.7947 -0.2773 1.0656 -0.8 -0.1429 0.1359 0.5667
1305033573.9784 0.7755 -0.2743 1.0713 -0.8016 -0.129 0.1368 0.5675
